CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,2.3530134
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,1.5761742
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,4.5598125
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,0.0520035
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,6.9182215
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,1.3474171
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,0.3339327
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,5.7373325
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,2.4012189
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,0.4645259
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,5.434076
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,0.9512555
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,1.7964588
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,0.0084725
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,3.9291876
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,1.3976677
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,2.1087721
22255,La Prénessaye,22,2024,criminalite,22255,"48.185934905275595, -2.6477738266212514",taux pour mille,La Prénessaye,22,0.0368115
22256,Quemper-Guézennec,22,2024,criminalite,22256,"48.69995953420054, -3.108932114402417",taux pour mille,Quemper-Guézennec,22,2.3530134
22256,Quemper-Guézennec,22,2024,criminalite,22256,"48.69995953420054, -3.108932114402417",taux pour mille,Quemper-Guézennec,22,1.5761742
22256,Quemper-Guézennec,22,2024,criminalite,22256,"48.69995953420054, -3.108932114402417",taux pour mille,Quemper-Guézennec,22,4.5598125
